"Basename","Sample_Name","Sample_Plate","Sample_Well","Sentrix_ID","Sentrix_Position","Sample_Group","Pool_ID"
"207925050052_R07C01","431-BG00553","Plate04","G1",207925050052,"R07C01","431-BG00553",NA
"207925050052_R08C01","431-BG00429","Plate04","H1",207925050052,"R08C01","431-BG00429",NA
"207925050117_R01C01","431-BG00422","Plate04","A2",207925050117,"R01C01","431-BG00422",NA
"207925050117_R02C01","431-BG00343","Plate04","B2",207925050117,"R02C01","431-BG00343",NA
"207925050117_R03C01","431-BG00546","Plate04","C2",207925050117,"R03C01","431-BG00546",NA
"207925050117_R04C01","431-BG00354","Plate04","D2",207925050117,"R04C01","431-BG00354",NA
"207925050117_R05C01","431-BG00480","Plate04","E2",207925050117,"R05C01","431-BG00480",NA
"207925050117_R06C01","431-BG00556","Plate04","F2",207925050117,"R06C01","431-BG00556",NA
"207925050117_R07C01","431-BG00554","Plate04","G2",207925050117,"R07C01","431-BG00554",NA
"207925050117_R08C01","431-BG00523","Plate04","H2",207925050117,"R08C01","431-BG00523",NA
"207925050047_R01C01","431-BG00519","Plate04","A3",207925050047,"R01C01","431-BG00519",NA
"207925050047_R02C01","431-BG00568","Plate04","B3",207925050047,"R02C01","431-BG00568",NA
"207925050047_R03C01","431-BG00319","Plate04","C3",207925050047,"R03C01","431-BG00319",NA
"207925050047_R04C01","431-BG00563","Plate04","D3",207925050047,"R04C01","431-BG00563",NA
"207925050047_R05C01","431-BG00580","Plate04","E3",207925050047,"R05C01","431-BG00580",NA
"207925050047_R06C01","431-BG00482","Plate04","F3",207925050047,"R06C01","431-BG00482",NA
"207925050047_R07C01","431-BG00544","Plate04","G3",207925050047,"R07C01","431-BG00544",NA
"207925050047_R08C01","431-BG00501","Plate04","H3",207925050047,"R08C01","431-BG00501",NA
"207925050046_R01C01","431-BG00522","Plate04","A4",207925050046,"R01C01","431-BG00522",NA
"207925050046_R02C01","431-BG00561","Plate04","B4",207925050046,"R02C01","431-BG00561",NA
"207925050046_R03C01","431-BG00542","Plate04","C4",207925050046,"R03C01","431-BG00542",NA
"207925050046_R04C01","431-BG00543","Plate04","D4",207925050046,"R04C01","431-BG00543",NA
"207925050046_R05C01","431-BG00574","Plate04","E4",207925050046,"R05C01","431-BG00574",NA
"207925050046_R06C01","431-BG00569","Plate04","F4",207925050046,"R06C01","431-BG00569",NA
"207925050046_R07C01","431-BG00485","Plate04","G4",207925050046,"R07C01","431-BG00485",NA
"207925050046_R08C01","431-BG00572","Plate04","H4",207925050046,"R08C01","431-BG00572",NA
"207925050101_R01C01","431-BG00488","Plate04","A5",207925050101,"R01C01","431-BG00488",NA
"207925050101_R02C01","431-BG00448","Plate04","B5",207925050101,"R02C01","431-BG00448",NA
"207925050101_R03C01","431-BG00564","Plate04","C5",207925050101,"R03C01","431-BG00564",NA
"207925050101_R04C01","431-BG00534","Plate04","D5",207925050101,"R04C01","431-BG00534",NA
"207925050101_R05C01","431-BG00530","Plate04","E5",207925050101,"R05C01","431-BG00530",NA
"207925050101_R06C01","431-BG00509","Plate04","F5",207925050101,"R06C01","431-BG00509",NA
"207925050101_R07C01","431-BG00374","Plate04","G5",207925050101,"R07C01","431-BG00374",NA
"207925050101_R08C01","431-BG00562","Plate04","H5",207925050101,"R08C01","431-BG00562",NA
"207925050095_R01C01","431-BG00575","Plate04","A6",207925050095,"R01C01","431-BG00575",NA
"207925050095_R02C01","431-BG00372","Plate04","B6",207925050095,"R02C01","431-BG00372",NA
"207925050095_R03C01","431-BG00251","Plate04","C6",207925050095,"R03C01","431-BG00251",NA
"207925050095_R04C01","431-BG00222","Plate04","D6",207925050095,"R04C01","431-BG00222",NA
"207925050095_R05C01","431-BG00184","Plate04","E6",207925050095,"R05C01","431-BG00184",NA
"207925050095_R06C01","431-BG00243","Plate04","F6",207925050095,"R06C01","431-BG00243",NA
"207925050095_R07C01","431-BG00242","Plate04","G6",207925050095,"R07C01","431-BG00242",NA
"207925050095_R08C01","431-BG00207","Plate04","H6",207925050095,"R08C01","431-BG00207",NA
"207925050027_R01C01","431-BG00215","Plate04","A7",207925050027,"R01C01","431-BG00215",NA
"207925050027_R02C01","431-BG00231","Plate04","B7",207925050027,"R02C01","431-BG00231",NA
"207925050027_R03C01","431-BG00272","Plate04","C7",207925050027,"R03C01","431-BG00272",NA
"207925050027_R04C01","431-BG00309","Plate04","D7",207925050027,"R04C01","431-BG00309",NA
"207925050027_R05C01","431-BG00246","Plate04","E7",207925050027,"R05C01","431-BG00246",NA
"207925050027_R06C01","431-BG00264","Plate04","F7",207925050027,"R06C01","431-BG00264",NA
"207925050027_R07C01","431-BG00181","Plate04","G7",207925050027,"R07C01","431-BG00181",NA
"207925050027_R08C01","431-BG00288","Plate04","H7",207925050027,"R08C01","431-BG00288",NA
"207925050103_R01C01","431-BG00224","Plate04","A8",207925050103,"R01C01","431-BG00224",NA
"207925050103_R02C01","431-BG00239","Plate04","B8",207925050103,"R02C01","431-BG00239",NA
"207925050103_R03C01","431-BG00211","Plate04","C8",207925050103,"R03C01","431-BG00211",NA
"207925050103_R04C01","431-BG00238","Plate04","D8",207925050103,"R04C01","431-BG00238",NA
"207925050103_R05C01","431-BG00240","Plate04","E8",207925050103,"R05C01","431-BG00240",NA
"207925050103_R06C01","431-BG00202","Plate04","F8",207925050103,"R06C01","431-BG00202",NA
"207925050103_R07C01","431-BG00220","Plate04","G8",207925050103,"R07C01","431-BG00220",NA
"207925050103_R08C01","431-BG00218","Plate04","H8",207925050103,"R08C01","431-BG00218",NA
"207925050083_R01C01","431-BG00232","Plate04","A9",207925050083,"R01C01","431-BG00232",NA
"207925050083_R02C01","431-BG00256","Plate04","B9",207925050083,"R02C01","431-BG00256",NA
"207925050083_R03C01","431-BG00221","Plate04","C9",207925050083,"R03C01","431-BG00221",NA
"207925050083_R04C01","431-BG00183","Plate04","D9",207925050083,"R04C01","431-BG00183",NA
"207925050083_R05C01","431-BG00213","Plate04","E9",207925050083,"R05C01","431-BG00213",NA
"207925050083_R06C01","431-BG00285","Plate04","F9",207925050083,"R06C01","431-BG00285",NA
"207925050083_R07C01","431-BG00281","Plate04","G9",207925050083,"R07C01","431-BG00281",NA
"207925050083_R08C01","431-BG00252","Plate04","H9",207925050083,"R08C01","431-BG00252",NA
"207925050048_R01C01","431-BG00179","Plate04","A10",207925050048,"R01C01","431-BG00179",NA
"207925050048_R02C01","431-BG00241","Plate04","B10",207925050048,"R02C01","431-BG00241",NA
"207925050048_R03C01","431-BG00287","Plate04","C10",207925050048,"R03C01","431-BG00287",NA
"207925050048_R04C01","431-BG00271","Plate04","D10",207925050048,"R04C01","431-BG00271",NA
"207925050048_R05C01","431-BG00260","Plate04","E10",207925050048,"R05C01","431-BG00260",NA
"207925050048_R06C01","431-BG00234","Plate04","F10",207925050048,"R06C01","431-BG00234",NA
"207925050048_R07C01","431-BG00261","Plate04","G10",207925050048,"R07C01","431-BG00261",NA
"207925050048_R08C01","431-BG00245","Plate04","H10",207925050048,"R08C01","431-BG00245",NA
"207925050079_R01C01","431-BG00294","Plate04","A11",207925050079,"R01C01","431-BG00294",NA
"207925050079_R02C01","431-BG00249","Plate04","B11",207925050079,"R02C01","431-BG00249",NA
"207925050079_R03C01","431-BG00230","Plate04","C11",207925050079,"R03C01","431-BG00230",NA
"207925050079_R04C01","431-BG00191","Plate04","D11",207925050079,"R04C01","431-BG00191",NA
"207925050079_R05C01","431-BG00250","Plate04","E11",207925050079,"R05C01","431-BG00250",NA
"207925050079_R06C01","431-BG00214","Plate04","F11",207925050079,"R06C01","431-BG00214",NA
"207925050079_R07C01","431-BG00295","Plate04","G11",207925050079,"R07C01","431-BG00295",NA
"207925050079_R08C01","431-BG00255","Plate04","H11",207925050079,"R08C01","431-BG00255",NA
"207925050041_R01C01","431-BG00273","Plate04","A12",207925050041,"R01C01","431-BG00273",NA
"207925050041_R02C01","431-BG00212","Plate04","B12",207925050041,"R02C01","431-BG00212",NA
"207925050041_R03C01","431-BG00206","Plate04","C12",207925050041,"R03C01","431-BG00206",NA
"207925050041_R04C01","431-BG00254","Plate04","D12",207925050041,"R04C01","431-BG00254",NA
"207925050041_R05C01","431-BG00247","Plate04","E12",207925050041,"R05C01","431-BG00247",NA
"207925050041_R06C01","431-BG00248","Plate04","F12",207925050041,"R06C01","431-BG00248",NA
"207925050041_R07C01","431-BG00266","Plate04","G12",207925050041,"R07C01","431-BG00266",NA
"207925050041_R08C01","431-BG00177","Plate04","H12",207925050041,"R08C01","431-BG00177",NA
"208139170092_R01C01","431-BG01393","Plate13","A1",208139170092,"R01C01","431-BG01393",NA
"208139170092_R02C01","431-BG01409","Plate13","B1",208139170092,"R02C01","431-BG01409",NA
"208139170092_R03C01","431-BG01562","Plate13","C1",208139170092,"R03C01","431-BG01562",NA
"208139170092_R04C01","431-BG01662","Plate13","D1",208139170092,"R04C01","431-BG01662",NA
"208139170092_R05C01","431-BG01701","Plate13","E1",208139170092,"R05C01","431-BG01701",NA
"208139170092_R06C01","431-BG01614","Plate13","F1",208139170092,"R06C01","431-BG01614",NA
"208139170092_R07C01","431-BG01678","Plate13","G1",208139170092,"R07C01","431-BG01678",NA
"208139170092_R08C01","431-BG01634","Plate13","H1",208139170092,"R08C01","431-BG01634",NA
"208139170100_R01C01","431-BG01692","Plate13","A2",208139170100,"R01C01","431-BG01692",NA
"208139170100_R02C01","431-BG01641","Plate13","B2",208139170100,"R02C01","431-BG01641",NA
"208139170100_R03C01","431-BG01214","Plate13","C2",208139170100,"R03C01","431-BG01214",NA
"208139170100_R04C01","431-BG01744","Plate13","D2",208139170100,"R04C01","431-BG01744",NA
"208139170100_R05C01","431-BG01433","Plate13","E2",208139170100,"R05C01","431-BG01433",NA
"208139170100_R06C01","431-BG01725","Plate13","F2",208139170100,"R06C01","431-BG01725",NA
"208139170100_R07C01","431-BG01610","Plate13","G2",208139170100,"R07C01","431-BG01610",NA
"208139170100_R08C01","431-BG01578","Plate13","H2",208139170100,"R08C01","431-BG01578",NA
"208144140148_R01C01","431-BG01779","Plate13","A3",208144140148,"R01C01","431-BG01779",NA
"208144140148_R02C01","431-BG01661","Plate13","B3",208144140148,"R02C01","431-BG01661",NA
"208144140148_R03C01","431-BG01777","Plate13","C3",208144140148,"R03C01","431-BG01777",NA
"208144140148_R04C01","431-BG01602","Plate13","D3",208144140148,"R04C01","431-BG01602",NA
"208144140148_R05C01","431-BG01622","Plate13","E3",208144140148,"R05C01","431-BG01622",NA
"208144140148_R06C01","431-BG01652","Plate13","F3",208144140148,"R06C01","431-BG01652",NA
"208144140148_R07C01","431-BG01569","Plate13","G3",208144140148,"R07C01","431-BG01569",NA
"208144140148_R08C01","431-BG01703","Plate13","H3",208144140148,"R08C01","431-BG01703",NA
"208139170013_R01C01","431-BG01704","Plate13","A4",208139170013,"R01C01","431-BG01704",NA
"208139170013_R02C01","431-BG01439","Plate13","B4",208139170013,"R02C01","431-BG01439",NA
"208139170013_R03C01","431-BG01724","Plate13","C4",208139170013,"R03C01","431-BG01724",NA
"208139170013_R04C01","431-BG01660","Plate13","D4",208139170013,"R04C01","431-BG01660",NA
"208139170013_R05C01","431-BG01798","Plate13","E4",208139170013,"R05C01","431-BG01798",NA
"208139170013_R06C01","431-BG01655","Plate13","F4",208139170013,"R06C01","431-BG01655",NA
"208139170013_R07C01","431-BG01623","Plate13","G4",208139170013,"R07C01","431-BG01623",NA
"208139170013_R08C01","431-BG01675","Plate13","H4",208139170013,"R08C01","431-BG01675",NA
"208139170157_R01C01","431-BG01680","Plate13","A5",208139170157,"R01C01","431-BG01680",NA
"208139170157_R02C01","431-BG01573","Plate13","B5",208139170157,"R02C01","431-BG01573",NA
"208139170157_R03C01","431-BG01399","Plate13","C5",208139170157,"R03C01","431-BG01399",NA
"208139170157_R04C01","431-BG01657","Plate13","D5",208139170157,"R04C01","431-BG01657",NA
"208139170157_R05C01","431-BG01672","Plate13","E5",208139170157,"R05C01","431-BG01672",NA
"208139170157_R06C01","431-BG01653","Plate13","F5",208139170157,"R06C01","431-BG01653",NA
"208139170157_R07C01","431-BG01366","Plate13","G5",208139170157,"R07C01","431-BG01366",NA
"208139170157_R08C01","431-BG01606","Plate13","H5",208139170157,"R08C01","431-BG01606",NA
"208139170014_R01C01","431-BG01651","Plate13","A6",208139170014,"R01C01","431-BG01651",NA
"208139170014_R02C01","431-BG01594","Plate13","B6",208139170014,"R02C01","431-BG01594",NA
"208139170014_R03C01","431-BG01673","Plate13","C6",208139170014,"R03C01","431-BG01673",NA
"208139170014_R04C01","431-BG01615","Plate13","D6",208139170014,"R04C01","431-BG01615",NA
"208139170014_R05C01","431-BG01677","Plate13","E6",208139170014,"R05C01","431-BG01677",NA
"208139170014_R06C01","431-BG01649","Plate13","F6",208139170014,"R06C01","431-BG01649",NA
"208139170014_R07C01","431-BG01780","Plate13","G6",208139170014,"R07C01","431-BG01780",NA
"208139170014_R08C01","431-BG01690","Plate13","H6",208139170014,"R08C01","431-BG01690",NA
"208139170076_R01C01","431-BG01784","Plate13","A7",208139170076,"R01C01","431-BG01784",NA
"208139170076_R02C01","431-BG01679","Plate13","B7",208139170076,"R02C01","431-BG01679",NA
"208139170076_R03C01","431-BG01648","Plate13","C7",208139170076,"R03C01","431-BG01648",NA
"208139170076_R04C01","431-BG01571","Plate13","D7",208139170076,"R04C01","431-BG01571",NA
"208139170076_R05C01","431-BG01581","Plate13","E7",208139170076,"R05C01","431-BG01581",NA
"208139170076_R06C01","431-BG01624","Plate13","F7",208139170076,"R06C01","431-BG01624",NA
"208139170076_R07C01","431-BG01665","Plate13","G7",208139170076,"R07C01","431-BG01665",NA
"208139170076_R08C01","431-BG01702","Plate13","H7",208139170076,"R08C01","431-BG01702",NA
"208144140149_R01C01","431-BG01586","Plate13","A8",208144140149,"R01C01","431-BG01586",NA
"208144140149_R02C01","431-BG01626","Plate13","B8",208144140149,"R02C01","431-BG01626",NA
"208144140149_R03C01","431-BG01645","Plate13","C8",208144140149,"R03C01","431-BG01645",NA
"208144140149_R04C01","431-BG01759","Plate13","D8",208144140149,"R04C01","431-BG01759",NA
"208144140149_R05C01","431-BG01414","Plate13","E8",208144140149,"R05C01","431-BG01414",NA
"208144140149_R06C01","431-BG01639","Plate13","F8",208144140149,"R06C01","431-BG01639",NA
"208144140149_R07C01","431-BG01584","Plate13","G8",208144140149,"R07C01","431-BG01584",NA
"208144140149_R08C01","431-BG01633","Plate13","H8",208144140149,"R08C01","431-BG01633",NA
"208139170048_R01C01","431-BG01598","Plate13","A9",208139170048,"R01C01","431-BG01598",NA
"208139170048_R02C01","431-BG01568","Plate13","B9",208139170048,"R02C01","431-BG01568",NA
"208139170048_R03C01","431-BG01603","Plate13","C9",208139170048,"R03C01","431-BG01603",NA
"208139170048_R04C01","431-BG01640","Plate13","D9",208139170048,"R04C01","431-BG01640",NA
"208139170048_R05C01","431-BG01632","Plate13","E9",208139170048,"R05C01","431-BG01632",NA
"208139170048_R06C01","431-BG01564","Plate13","F9",208139170048,"R06C01","431-BG01564",NA
"208139170048_R07C01","431-BG01589","Plate13","G9",208139170048,"R07C01","431-BG01589",NA
"208139170048_R08C01","431-BG01587","Plate13","H9",208139170048,"R08C01","431-BG01587",NA
"208138740167_R01C01","431-BG01442","Plate13","A10",208138740167,"R01C01","431-BG01442",NA
"208138740167_R02C01","431-BG01572","Plate13","B10",208138740167,"R02C01","431-BG01572",NA
"208138740167_R03C01","431-BG01604","Plate13","C10",208138740167,"R03C01","431-BG01604",NA
"208138740167_R04C01","431-BG01599","Plate13","D10",208138740167,"R04C01","431-BG01599",NA
"208138740167_R05C01","431-BG01617","Plate13","E10",208138740167,"R05C01","431-BG01617",NA
"208138740167_R06C01","431-BG01643","Plate13","F10",208138740167,"R06C01","431-BG01643",NA
"208138740167_R07C01","431-BG01597","Plate13","G10",208138740167,"R07C01","431-BG01597",NA
"208138740167_R08C01","431-BG01412","Plate13","H10",208138740167,"R08C01","431-BG01412",NA
"208138740151_R01C01","431-BG01654","Plate13","A11",208138740151,"R01C01","431-BG01654",NA
"208138740151_R02C01","431-BG01428","Plate13","B11",208138740151,"R02C01","431-BG01428",NA
"208138740151_R03C01","431-BG01605","Plate13","C11",208138740151,"R03C01","431-BG01605",NA
"208138740151_R04C01","431-BG01451","Plate13","D11",208138740151,"R04C01","431-BG01451",NA
"208138740151_R05C01","431-BG01440","Plate13","E11",208138740151,"R05C01","431-BG01440",NA
"208138740151_R06C01","431-BG01628","Plate13","F11",208138740151,"R06C01","431-BG01628",NA
"208138740151_R07C01","431-BG01612","Plate13","G11",208138740151,"R07C01","431-BG01612",NA
"208138740151_R08C01","431-BG01636","Plate13","H11",208138740151,"R08C01","431-BG01636",NA
"208139170113_R01C01","431-BG01574","Plate13","A12",208139170113,"R01C01","431-BG01574",NA
"208139170113_R02C01","431-BG01650","Plate13","B12",208139170113,"R02C01","431-BG01650",NA
"208139170113_R03C01","431-BG01590","Plate13","C12",208139170113,"R03C01","431-BG01590",NA
"208139170113_R04C01","431-BG01570","Plate13","D12",208139170113,"R04C01","431-BG01570",NA
"208139170113_R05C01","431-BG01608","Plate13","E12",208139170113,"R05C01","431-BG01608",NA
"208139170113_R06C01","431-BG01669","Plate13","F12",208139170113,"R06C01","431-BG01669",NA
"208139170113_R07C01","431-BG01627","Plate13","G12",208139170113,"R07C01","431-BG01627",NA
"208139170113_R08C01","431-BG01538","Plate13","H12",208139170113,"R08C01","431-BG01538",NA
"208138740142_R01C01","431-BG01611","Plate14","A1",208138740142,"R01C01","431-BG01611",NA
"208138740142_R02C01","431-BG01437","Plate14","B1",208138740142,"R02C01","431-BG01437",NA
"208138740142_R03C01","431-BG01447","Plate14","C1",208138740142,"R03C01","431-BG01447",NA
"208138740142_R04C01","431-BG01646","Plate14","D1",208138740142,"R04C01","431-BG01646",NA
"208138740142_R05C01","431-BG01450","Plate14","E1",208138740142,"R05C01","431-BG01450",NA
"208138740142_R06C01","431-BG01616","Plate14","F1",208138740142,"R06C01","431-BG01616",NA
"208138740142_R07C01","431-BG01621","Plate14","G1",208138740142,"R07C01","431-BG01621",NA
"208138740142_R08C01","431-BG01452","Plate14","H1",208138740142,"R08C01","431-BG01452",NA
"208138740143_R01C01","431-BG01644","Plate14","A2",208138740143,"R01C01","431-BG01644",NA
"208138740143_R02C01","431-BG01596","Plate14","B2",208138740143,"R02C01","431-BG01596",NA
"208138740143_R03C01","431-BG01567","Plate14","C2",208138740143,"R03C01","431-BG01567",NA
"208138740143_R04C01","431-BG01635","Plate14","D2",208138740143,"R04C01","431-BG01635",NA
"208138740143_R05C01","431-BG01618","Plate14","E2",208138740143,"R05C01","431-BG01618",NA
"208138740143_R06C01","431-BG01668","Plate14","F2",208138740143,"R06C01","431-BG01668",NA
"208138740143_R07C01","431-BG01591","Plate14","G2",208138740143,"R07C01","431-BG01591",NA
"208138740143_R08C01","431-BG01449","Plate14","H2",208138740143,"R08C01","431-BG01449",NA
"208139170087_R01C01","431-BG01609","Plate14","A3",208139170087,"R01C01","431-BG01609",NA
"208139170087_R02C01","431-BG01593","Plate14","B3",208139170087,"R02C01","431-BG01593",NA
